OPPORUNITY_ID,OPPORTUNITY_NAME,CREATED_AT,CLOSE_DATE,REVENUE_DOLLARS,SALES_REP_ID,SALES_REP_NAME,INDUSTRY_ID,INDUSTRY,MARKET_SEGMENT_ID,MARKET_SEGMENT,IS_WON,IS_CLOSED
ce5efaa1-eb20-4f6b-aea8-083506d3b79b,,2022-07-19T17:56:05Z,2022-07-19,493,26,Brian Kelly,7,Construction,1,SMB,TRUE,TRUE
437e40ed-cdc9-4027-8702-87f629c97221,,2022-08-20T13:21:39Z,2022-09-11,267,26,Brian Kelly,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
031b1b19-2f19-4006-b0f1-15a32fe851c9,,2022-07-04T20:20:14Z,2022-08-23,349,26,Brian Kelly,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
df66ba8e-fd26-47fa-b57c-8bc7b17f4d68,,2022-08-26T20:25:14Z,2022-09-04,169,27,Brian Scott,7,Construction,1,SMB,TRUE,TRUE
3b08b882-216c-427f-82f8-acafa816b48f,,2022-08-04T15:53:03Z,2022-08-05,137,27,Brian Scott,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
a6289708-e939-438a-8b83-f563fbe7cc22,,2022-09-03T22:09:51Z,2022-09-03,191,27,Brian Scott,13,Natural Resources and Mining,1,SMB,TRUE,TRUE
1e3f3f6c-885d-4802-9129-ad6a18f97008,,2022-07-05T15:13:31Z,2022-07-15,183,27,Brian Scott,12,Education,1,SMB,FALSE,TRUE
c5f4e5b7-4864-441b-a2a2-ef49b783ba46,,2022-08-28T20:28:48Z,2022-09-16,202,27,Brian Scott,7,Construction,1,SMB,TRUE,TRUE
12cc4a2c-5753-4429-bd78-dc14e92b45c5,,2022-06-26T18:31:55Z,2022-11-30,174,5,Jessica Villegas,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
bf88c5b9-471d-41bd-89d2-0c36369e3b8c,,2022-09-03T20:10:18Z,2023-05-09,319,5,Jessica Villegas,7,Construction,1,SMB,FALSE,TRUE
a293e024-3961-4fa9-b996-aca4a7e03a28,,2022-01-29T19:27:39Z,2022-06-18,49,21,Kristin Shah,1,Public Sector,2,Mid-Market,FALSE,TRUE
6c7aaa74-c723-49c6-a050-15527c3747e9,,2022-06-09T19:08:25Z,2023-07-27,834,21,Kristin Shah,5,Leisure and Hospitality,2,Mid-Market,FALSE,TRUE
b7e2e71d-536b-40e1-9c3f-b439dc73a746,,2022-04-01T14:19:23Z,2022-06-19,809,21,Kristin Shah,7,Construction,2,Mid-Market,FALSE,TRUE
96283b23-409c-420f-a331-c49dded50a11,,2022-08-08T21:21:28Z,2023-09-20,1104,21,Kristin Shah,5,Leisure and Hospitality,2,Mid-Market,TRUE,TRUE
ca61699d-5382-43b3-a644-36f2f5db0561,,2022-05-18T13:28:42Z,2022-09-03,872,21,Kristin Shah,2,Retail,2,Mid-Market,FALSE,TRUE
4176ad54-8232-4579-b134-557a99e97a10,,2022-02-22T13:33:26Z,2022-02-26,2038,21,Kristin Shah,11,Rental,2,Mid-Market,TRUE,TRUE
b5f9115d-f337-4d49-9461-360cae71fa67,,2022-03-29T13:23:04Z,2022-08-07,826,21,Kristin Shah,7,Construction,2,Mid-Market,FALSE,TRUE
99f91695-1fa2-4fcd-a5a5-a85e47d8537d,,2022-05-04T22:21:04Z,2022-08-08,1414,21,Kristin Shah,9,Business Services,2,Mid-Market,FALSE,TRUE
a7115911-5b2c-4e55-8ede-310f71d6e4e7,,2022-09-12T13:40:29Z,2022-09-15,1279,21,Kristin Shah,10,Information,2,Mid-Market,TRUE,TRUE
b1596ccf-37c3-4e87-b301-e4ddf99f2abe,,2022-05-20T19:24:02Z,2023-03-25,1205,21,Kristin Shah,4,Other,2,Mid-Market,FALSE,TRUE
455f962d-9e80-40ef-a617-60efa1b37700,,2022-04-25T19:11:34Z,2022-11-05,4614,21,Kristin Shah,8,"Trade, Transportation, and Utilities",2,Mid-Market,TRUE,TRUE
430a8909-c879-41ec-a29d-b08b08902617,,2022-06-01T14:02:58Z,2022-07-04,283,24,Kathy Mccarthy,3,Non Profit,2,Mid-Market,TRUE,TRUE
6d33eaab-0e10-425e-8034-4c1ed6995080,,2022-05-06T18:18:01Z,2022-05-30,2601,24,Kathy Mccarthy,8,"Trade, Transportation, and Utilities",2,Mid-Market,TRUE,TRUE
6bec864b-fe37-4321-afbb-7f0791fbbb29,,2022-02-13T17:02:34Z,2022-04-28,4328,24,Kathy Mccarthy,11,Rental,2,Mid-Market,FALSE,TRUE
8c13e14b-d297-4b3b-a1b6-48d55927d038,,2022-03-20T14:17:08Z,2022-04-08,509,24,Kathy Mccarthy,8,"Trade, Transportation, and Utilities",2,Mid-Market,TRUE,TRUE
e8bc0edc-d4e6-441a-a9c3-f891c69ec633,,2022-06-30T20:01:09Z,2022-08-09,1025,24,Kathy Mccarthy,7,Construction,2,Mid-Market,FALSE,TRUE
a9445e17-2e37-49cf-9768-0af3083242b2,,2022-04-02T17:32:10Z,2022-05-11,2573,24,Kathy Mccarthy,8,"Trade, Transportation, and Utilities",2,Mid-Market,FALSE,TRUE
d717f348-020d-4ce5-b3c0-73575ff223e9,,2022-02-04T15:57:22Z,2022-05-31,2529,24,Kathy Mccarthy,8,"Trade, Transportation, and Utilities",2,Mid-Market,FALSE,TRUE
3745997e-71d8-4249-ad28-ec24a67a56e3,,2022-04-15T20:53:39Z,2022-05-13,2988,24,Kathy Mccarthy,8,"Trade, Transportation, and Utilities",2,Mid-Market,FALSE,TRUE
d3d320fd-0f31-4a5a-acfe-40b3d48f1b7c,,2022-01-16T21:12:11Z,2022-01-25,743,24,Kathy Mccarthy,7,Construction,2,Mid-Market,TRUE,TRUE
4919732c-75e6-45c6-9e65-c85ceaec09c0,,2022-07-14T19:11:27Z,2022-07-18,902,24,Kathy Mccarthy,7,Construction,2,Mid-Market,FALSE,TRUE
8ef70399-a2d9-4987-8e6c-3c7cf9122faf,,2022-07-02T14:29:17Z,2022-10-27,651,24,Kathy Mccarthy,1,Public Sector,2,Mid-Market,FALSE,TRUE
2fb56e4c-b9ca-4020-8c15-baebf3ab33aa,,2022-09-03T18:07:54Z,2022-12-05,1140,24,Kathy Mccarthy,2,Retail,2,Mid-Market,FALSE,TRUE
1ad0184d-59fb-4ddf-9440-b6422158c88c,,2022-09-04T13:25:27Z,2024-01-03,2494,24,Kathy Mccarthy,13,Natural Resources and Mining,2,Mid-Market,FALSE,FALSE
162cad54-da72-40ee-bf86-9e928054b54d,,2022-04-04T14:01:49Z,2022-06-08,267,7,Michael Todd,13,Natural Resources and Mining,2,Mid-Market,FALSE,TRUE
e9d1ac0b-1799-4eab-a37c-aedc52b1fb73,,2022-07-17T20:34:09Z,2023-01-09,28632,16,Jennifer Salinas,2,Retail,3,Enterprise,FALSE,TRUE
b4838c5a-4874-4bbc-a691-7244c2996985,,2022-07-18T03:11:53Z,2022-12-04,4706,16,Jennifer Salinas,2,Retail,3,Enterprise,TRUE,TRUE
802db286-99f1-4ce8-8873-f32a46732392,,2022-11-05T14:57:30Z,2023-01-10,25724,16,Jennifer Salinas,4,Other,3,Enterprise,FALSE,TRUE
6f766dc0-97c3-4963-aaa0-1f92fcdc0d47,,2022-07-23T14:51:59Z,2022-09-01,5767,16,Jennifer Salinas,2,Retail,3,Enterprise,FALSE,TRUE
bf9dd233-68f9-4758-943d-cc561418ef57,,2022-09-25T14:12:24Z,2022-11-15,7758,16,Jennifer Salinas,10,Information,3,Enterprise,FALSE,TRUE
12510a3e-c293-4f26-863f-54335eb40d01,,2022-05-20T17:20:39Z,2022-08-20,4797,16,Jennifer Salinas,4,Other,3,Enterprise,FALSE,TRUE
6a1c66a7-c2ba-4fe5-a585-cfeb48d3a0ba,,2022-03-13T15:23:27Z,2022-04-15,73,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
730e3ec2-1fcd-4fba-a9ed-44815fc53b35,,2022-01-21T20:12:53Z,2022-02-07,287,8,Ashley Jimenez,12,Education,1,SMB,TRUE,TRUE
9696193a-689c-40e3-9127-49d30af24dbc,,2022-04-10T18:21:49Z,2022-07-29,383,8,Ashley Jimenez,7,Construction,1,SMB,FALSE,TRUE
ecb0d78d-228e-4714-a9a9-31cbf561b503,,2022-04-01T19:29:54Z,2022-08-22,1560,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
f4879272-6aee-4d8b-87e0-005f98942bdb,,2022-01-19T14:12:55Z,2022-04-09,321,8,Ashley Jimenez,9,Business Services,1,SMB,FALSE,TRUE
d8610cfe-041b-40e2-8a95-3074e5db74e8,,2022-08-10T14:57:03Z,2022-09-28,194,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
7c5e8c45-f0df-4218-8856-745a4f9908b1,,2022-02-03T16:36:06Z,2022-02-19,855,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
38e9f66d-5927-492a-a487-6941cb3f384e,,2022-01-16T20:46:46Z,2022-02-06,187,8,Ashley Jimenez,5,Leisure and Hospitality,1,SMB,FALSE,TRUE
b08d1fb6-aa58-45b4-9e73-bee5844fb627,,2022-02-08T16:48:02Z,2022-03-05,172,8,Ashley Jimenez,5,Leisure and Hospitality,1,SMB,TRUE,TRUE
4eaf70b6-cfe5-4493-b749-da6d4dfb2a20,,2022-05-18T16:14:06Z,2022-06-17,242,8,Ashley Jimenez,9,Business Services,1,SMB,TRUE,TRUE
a9097aeb-4ccd-4e7c-a0c4-1116a0f7958d,,2022-02-16T15:42:26Z,2022-02-26,169,8,Ashley Jimenez,7,Construction,1,SMB,TRUE,TRUE
5fc41a20-5d77-47e4-ba4e-2bfd69a15359,,2022-01-19T22:53:43Z,2022-01-22,151,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
22ee2736-5c2b-494c-8c27-ebfe8057e819,,2022-04-11T20:53:41Z,2022-04-17,241,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
6d9fa31e-daea-4afe-bb71-1907043aa021,,2022-01-30T13:56:43Z,2022-01-31,293,8,Ashley Jimenez,9,Business Services,1,SMB,TRUE,TRUE
70f64512-d294-4bdf-b84e-9ea769e4ff66,,2022-01-05T20:02:42Z,2022-03-06,474,8,Ashley Jimenez,9,Business Services,1,SMB,FALSE,TRUE
1bab24dc-350c-441c-a797-a2c569ea3b04,,2022-05-20T21:44:52Z,2022-10-08,261,8,Ashley Jimenez,4,Other,1,SMB,FALSE,TRUE
d228bd25-3ae5-4cf5-a2f0-9cf468ba1790,,2022-02-04T19:26:55Z,2022-03-29,112,8,Ashley Jimenez,11,Rental,1,SMB,FALSE,TRUE
50268f6f-6a8b-4bd9-9760-5dc58cb90d5b,,2022-01-30T21:43:58Z,2022-02-16,154,8,Ashley Jimenez,7,Construction,1,SMB,TRUE,TRUE
c99d8f63-dddc-48e7-b85d-35a4c34b7943,,2022-01-09T18:22:46Z,2022-04-25,504,8,Ashley Jimenez,7,Construction,1,SMB,FALSE,TRUE
3c825649-8ea7-4db8-91dc-7a5afc7e6247,,2022-07-19T13:19:09Z,2022-10-08,339,8,Ashley Jimenez,1,Public Sector,1,SMB,FALSE,TRUE
4ed48b1d-cb62-4639-9ef3-d390c31a91e8,,2022-02-20T20:19:31Z,2022-03-28,152,8,Ashley Jimenez,9,Business Services,1,SMB,FALSE,TRUE
b4284116-fa89-49c0-8a24-347c7282bcd2,,2022-07-28T14:28:29Z,2022-08-02,536,8,Ashley Jimenez,9,Business Services,1,SMB,TRUE,TRUE
8e1cb7a0-b248-4fe3-a086-320abb6619a7,,2022-07-10T13:20:23Z,2022-08-11,212,8,Ashley Jimenez,9,Business Services,1,SMB,FALSE,TRUE
f67e9377-ac65-4c2b-822f-6701c3754fc0,,2022-02-26T16:00:15Z,2022-03-16,136,8,Ashley Jimenez,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
0b310b62-1fc6-47f5-a587-a4fc9e7226d7,,2022-02-26T23:33:05Z,2022-03-16,104,8,Ashley Jimenez,13,Natural Resources and Mining,1,SMB,FALSE,TRUE
2c6edc6c-46d1-48cb-86a1-69059f095514,,2022-03-08T18:41:02Z,2022-03-18,134,8,Ashley Jimenez,9,Business Services,1,SMB,TRUE,TRUE
bc6976b7-9279-4de9-827d-a567ae5c96e7,,2022-06-26T15:10:13Z,2022-09-02,479,6,Kathryn Dickerson,9,Business Services,1,SMB,FALSE,TRUE
9d47951a-080e-4555-9d3e-a967f899f9c8,,2022-05-23T19:31:14Z,2022-06-01,227,6,Kathryn Dickerson,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
afe95a76-258f-4117-a53a-c46f29501522,,2022-06-02T14:25:27Z,2022-06-17,239,6,Kathryn Dickerson,11,Rental,1,SMB,TRUE,TRUE
4cbfdc6a-6358-4f05-a653-07d2b6609f63,,2022-10-01T13:49:15Z,2022-11-03,507,6,Kathryn Dickerson,2,Retail,1,SMB,TRUE,TRUE
1abe8f58-ecc6-49a5-86be-421a5f11d2c2,,2022-05-11T15:28:19Z,2022-05-16,119,6,Kathryn Dickerson,9,Business Services,1,SMB,TRUE,TRUE
170c4090-d9b3-43df-b08a-5f4ed9a62c4d,,2022-06-13T20:42:37Z,2022-09-06,761,6,Kathryn Dickerson,9,Business Services,1,SMB,FALSE,TRUE
f1a47833-e376-4253-881d-4b9184032f83,,2022-06-26T20:25:23Z,2022-08-01,599,22,Samantha Barton,7,Construction,2,Mid-Market,TRUE,TRUE
be60d3d8-964a-4c6d-b513-ae2d5c5846bd,,2022-10-05T20:27:10Z,2023-04-11,472,22,Samantha Barton,8,"Trade, Transportation, and Utilities",2,Mid-Market,TRUE,TRUE
c9530539-76c2-4adb-8f5d-ba8a0a2b57ea,,2022-08-30T13:49:03Z,2022-10-22,529,22,Samantha Barton,13,Natural Resources and Mining,2,Mid-Market,FALSE,TRUE
27d0be59-5bfa-4619-9c5a-d85d75f001c3,,2022-08-16T13:36:31Z,2022-08-23,226,22,Samantha Barton,10,Information,2,Mid-Market,TRUE,TRUE
63abc109-c37f-4e96-b10d-1a5c0225914c,,2022-06-25T14:32:34Z,2022-08-15,112,22,Samantha Barton,10,Information,2,Mid-Market,TRUE,TRUE
16bfbcd4-475c-471f-8c1d-de8cfda6583c,,2022-07-15T14:27:20Z,2022-07-17,253,23,Wayne Terrell,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
98639c35-63f7-423b-8a49-27bda3823683,,2022-02-08T19:04:31Z,2022-09-04,141,23,Wayne Terrell,4,Other,1,SMB,FALSE,TRUE
4d50112c-cff3-4ae0-9178-f5d3e360f90d,,2022-02-22T21:12:53Z,2022-03-05,106,23,Wayne Terrell,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
d2fc664e-cc7a-4fc8-9c7f-aee9ab2190d6,,2022-05-20T14:40:41Z,2022-05-24,630,23,Wayne Terrell,2,Retail,1,SMB,TRUE,TRUE
e55365e3-5577-4669-ac4b-74632605e44a,,2022-02-20T16:05:07Z,2022-03-01,226,23,Wayne Terrell,7,Construction,1,SMB,TRUE,TRUE
3e51331a-e771-4d49-9025-78beccf4f4a3,,2022-02-26T20:41:21Z,2022-03-11,804,23,Wayne Terrell,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
ab1b9f68-2bc4-4f87-973f-94b8b3c3c9c8,,2022-04-19T19:55:51Z,2022-04-18,740,23,Wayne Terrell,10,Information,1,SMB,TRUE,TRUE
25f81ebd-d52a-4a1c-acfc-b64575897c4b,,2022-04-14T17:00:55Z,2022-09-16,978,23,Wayne Terrell,9,Business Services,1,SMB,FALSE,TRUE
7fb725b4-2512-46a4-b055-8ca19276ad05,,2022-01-21T17:31:39Z,2022-03-25,108,23,Wayne Terrell,9,Business Services,1,SMB,FALSE,TRUE
50110ac6-8e2d-4e5c-87c4-1d774511fced,,2022-02-26T17:20:07Z,2022-03-23,356,23,Wayne Terrell,11,Rental,1,SMB,TRUE,TRUE
2112b584-f2f8-4247-9e84-8c93f0c37e95,,2022-02-01T16:25:47Z,2022-03-11,153,23,Wayne Terrell,7,Construction,1,SMB,FALSE,TRUE
a3025367-96cb-4c48-960f-84ea44cbe1e1,,2022-02-09T18:54:28Z,2022-05-21,278,23,Wayne Terrell,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
afc3062d-9f3a-44fd-ad0c-6a2776947484,,2022-01-25T21:58:55Z,2022-01-27,137,23,Wayne Terrell,4,Other,1,SMB,TRUE,TRUE
3159b202-a05d-4fbc-92f3-5b740c9ae76d,,2022-02-19T16:17:07Z,2022-03-17,280,23,Wayne Terrell,7,Construction,1,SMB,TRUE,TRUE
b1b966a1-0b5b-483d-919f-75e53d3d73ce,,2022-07-08T15:59:05Z,2022-07-22,292,23,Wayne Terrell,1,Public Sector,1,SMB,TRUE,TRUE
7817e80d-86c6-4049-b34d-bb32607a3a6e,,2022-01-22T22:49:21Z,2022-03-13,473,23,Wayne Terrell,2,Retail,1,SMB,FALSE,TRUE
e1e2cf3f-4575-42f4-a674-01e65046bdb3,,2022-01-12T20:16:38Z,2022-02-19,644,23,Wayne Terrell,7,Construction,1,SMB,FALSE,TRUE
68db76aa-0be6-4f51-b720-573215143b50,,2022-02-12T20:41:03Z,2022-03-18,491,23,Wayne Terrell,3,Non Profit,1,SMB,FALSE,TRUE
802dc6ba-bc59-47df-ae5d-dbabb20ab31f,,2022-01-16T18:20:27Z,2022-03-25,850,23,Wayne Terrell,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
156ccd8c-a9a8-48f2-9c88-cafb784b5f0f,,2022-02-03T18:08:17Z,2022-02-24,156,23,Wayne Terrell,11,Rental,1,SMB,TRUE,TRUE
cdd3ec14-2eda-4762-a308-210f1dea8f66,,2022-12-22T01:03:27Z,2023-05-03,13246,16,Jennifer Salinas,11,Rental,3,Enterprise,FALSE,TRUE
06f105a7-b3ef-41f4-841c-72afb7b66e85,,2022-11-08T18:57:47Z,2023-01-10,2603,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,TRUE
92a67317-18fa-480e-bce2-1a22a8c396a7,,2023-07-16T15:09:55Z,2025-01-03,15241,16,Jennifer Salinas,1,Public Sector,3,Enterprise,FALSE,FALSE
4d508a94-660f-4497-8731-2e0a1ad93baf,,2023-07-13T18:24:08Z,2025-01-05,18862,16,Jennifer Salinas,1,Public Sector,3,Enterprise,FALSE,FALSE
ce9675da-1703-4a03-87d2-dd374d9eb2d2,,2023-05-27T16:19:17Z,2024-10-02,23718,16,Jennifer Salinas,2,Retail,3,Enterprise,FALSE,FALSE
6822512f-5376-4e2b-8180-bab0ee1b9731,,2023-04-11T19:02:50Z,2023-08-22,9821,16,Jennifer Salinas,7,Construction,3,Enterprise,FALSE,TRUE
fe0576c6-4ffe-44dc-99a8-ac20af5dc1e4,,2023-08-20T15:01:41Z,2023-08-22,30044,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,TRUE
360f691f-9586-4fd1-ab59-e033d3dfed05,,2023-05-26T20:13:15Z,2023-09-26,3575,16,Jennifer Salinas,2,Retail,3,Enterprise,TRUE,TRUE
22234a71-6a5b-44cc-9830-191a948df225,,2023-07-07T17:57:47Z,2023-12-19,23621,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,FALSE
4fa6159b-7f39-47db-994f-34255583898c,,2022-12-22T19:52:44Z,2023-02-01,1388,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,TRUE
ac87de06-9dae-460a-b047-a59e3bf9f1ab,,2023-02-17T21:55:17Z,2023-05-25,32999,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,TRUE
dfb86f0c-8a78-44c8-a9dc-840b69dc7f79,,2023-04-24T17:16:19Z,2023-07-21,7464,16,Jennifer Salinas,6,Utilities,3,Enterprise,FALSE,TRUE
e6071773-4a21-4bd5-82d4-b919d41506be,,2023-08-11T17:41:26Z,2024-04-01,2542,16,Jennifer Salinas,11,Rental,3,Enterprise,FALSE,FALSE
1f1fcf81-5e5e-4f81-80d6-0fe11cde828e,,2023-08-28T19:34:04Z,2024-04-02,17905,16,Jennifer Salinas,2,Retail,3,Enterprise,FALSE,FALSE
1ee13c08-50b7-477f-b982-39377579d46c,,2022-12-06T22:30:00Z,2023-03-26,30049,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,TRUE
cce45edd-2d4e-437f-821b-914cc0808647,,2022-12-11T16:00:08Z,2023-05-04,48007,16,Jennifer Salinas,7,Construction,3,Enterprise,FALSE,TRUE
aba1c212-2d3c-43da-8845-528d9b3af945,,2023-09-05T15:32:02Z,2023-10-17,16692,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,FALSE
2260a1db-8351-47f4-8b2c-4c817d099b67,,2022-07-09T20:28:48Z,2023-03-25,28586,16,Jennifer Salinas,8,"Trade, Transportation, and Utilities",3,Enterprise,TRUE,TRUE
0cb14567-8c3a-405d-a622-000bb6489d3b,,2023-03-20T20:48:42Z,2023-04-06,4509,16,Jennifer Salinas,7,Construction,3,Enterprise,FALSE,TRUE
4f30bee1-7f7a-4b26-b278-768bf7dbf414,,2022-10-11T18:34:11Z,2023-02-13,15997,16,Jennifer Salinas,2,Retail,3,Enterprise,FALSE,TRUE
9516a2d4-8bc9-4c63-acbd-d40e98f901b2,,2023-02-12T16:12:13Z,2023-04-16,16900,16,Jennifer Salinas,1,Public Sector,3,Enterprise,FALSE,TRUE
1219b980-cbdd-4e8b-9c07-096805d1e4ad,,2022-07-11T21:46:07Z,2023-05-22,40268,16,Jennifer Salinas,11,Rental,3,Enterprise,FALSE,TRUE
2f9bad72-4a7e-4df7-945b-65dc5a2b1351,,2023-07-28T19:34:20Z,2023-07-27,63,16,Jennifer Salinas,9,Business Services,3,Enterprise,TRUE,TRUE
ca272414-42b1-4485-ab1c-93fe54279fc7,,2022-12-10T16:43:41Z,2023-05-01,49274,16,Jennifer Salinas,8,"Trade, Transportation, and Utilities",3,Enterprise,FALSE,TRUE
2b02aa93-2fbe-47d2-99a2-d83d4f649c0a,,2023-03-29T15:15:59Z,2023-09-17,2482,16,Jennifer Salinas,9,Business Services,3,Enterprise,FALSE,TRUE
d9417160-553d-4ea7-9da2-37a9f6984611,,2023-07-10T17:35:31Z,2023-10-15,8328,16,Jennifer Salinas,8,"Trade, Transportation, and Utilities",3,Enterprise,FALSE,FALSE
78bcc10a-dd64-467a-a336-d9149a3b0cef,,2023-04-23T17:25:31Z,2023-05-22,9182,16,Jennifer Salinas,1,Public Sector,3,Enterprise,FALSE,TRUE
9400bee1-addd-4b82-af87-fa61060632f4,,2023-07-07T18:24:48Z,2023-10-20,682,15,Chad Hodge,2,Retail,1,SMB,FALSE,FALSE
e5c0bca5-2cc0-4a06-8699-7cd34374aa3d,,2022-01-12T21:35:11Z,2022-09-29,2370,25,Judith Jenkins,8,"Trade, Transportation, and Utilities",3,Enterprise,FALSE,TRUE
8d725dee-b0c3-4d07-abe5-56f19a7ab3b9,,2023-02-13T15:41:40Z,2024-03-05,11896,25,Judith Jenkins,2,Retail,3,Enterprise,FALSE,FALSE
7999704b-a04f-4c48-a59f-fbd75ba3753d,,2023-07-10T15:40:01Z,2024-01-02,2137,21,Kristin Shah,2,Retail,2,Mid-Market,FALSE,FALSE
99e8058e-c65a-4f99-992e-53ea53d69bf4,,2022-09-04T20:00:39Z,2023-02-28,21354,16,Jennifer Salinas,2,Retail,3,Enterprise,TRUE,TRUE
184245cb-8388-42e5-ac3b-c868b4c1a351,,2022-08-29T17:09:11Z,2022-10-21,7836,16,Jennifer Salinas,7,Construction,3,Enterprise,FALSE,TRUE
2894b29f-9627-40c7-8ef5-68d59f220bea,,2022-07-18T17:31:31Z,2022-08-11,4822,16,Jennifer Salinas,1,Public Sector,3,Enterprise,FALSE,TRUE
c0d2eb0a-76c0-425c-9bdb-80836f5a83cd,,2023-08-05T21:04:11Z,2023-08-13,6042,9,James Davis,1,Public Sector,1,SMB,FALSE,TRUE
c8d5f897-1646-4392-ad3c-7a32257809eb,,2023-08-07T21:10:54Z,2023-09-23,187,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
ba5c2470-10b5-432f-b00a-4201b4870fd8,,2023-07-11T19:02:45Z,2023-10-02,674,9,James Davis,12,Education,1,SMB,FALSE,TRUE
6139a399-de8b-4874-92f4-dbee743afee5,,2023-08-03T15:40:34Z,2023-08-15,249,9,James Davis,10,Information,1,SMB,TRUE,TRUE
44352473-7dd5-4253-80f1-95926243d432,,2023-07-20T14:18:44Z,2023-09-05,119,9,James Davis,4,Other,1,SMB,FALSE,TRUE
cf126e14-afd9-472a-93d4-c53c7b4fecc1,,2023-06-12T19:20:19Z,2023-06-24,133,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
5b0970c4-0899-4ba2-a77a-caf205443ac2,,2023-06-30T19:00:16Z,2023-09-22,543,9,James Davis,9,Business Services,1,SMB,FALSE,TRUE
55b3ad18-760e-4085-b77f-8a4adde8f89b,,2023-05-22T19:02:15Z,2023-07-20,274,9,James Davis,7,Construction,1,SMB,FALSE,TRUE
8be0a5be-91b9-49ca-9b43-f4d1ced4ad57,,2023-06-02T20:33:42Z,2023-06-13,197,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,TRUE,TRUE
7de470d6-d191-4a15-bf0b-4ae38bd54074,,2023-09-09T18:27:39Z,2023-09-14,175,9,James Davis,12,Education,1,SMB,FALSE,TRUE
a750f537-7c76-449b-a5eb-ffc4327397d0,,2023-08-13T21:17:01Z,2023-10-17,202,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,FALSE
d4e1ac51-7761-46b4-98a1-c948a3fabb58,,2023-09-14T17:33:18Z,2023-09-16,550,9,James Davis,9,Business Services,1,SMB,TRUE,TRUE
8b31ff0f-6b37-4d99-be53-11e0e01f407a,,2023-07-24T18:52:58Z,2023-11-02,797,9,James Davis,11,Rental,1,SMB,FALSE,FALSE
0bb54868-9092-46fa-8a8d-3e9820654a21,,2023-05-12T18:25:48Z,2023-05-20,158,9,James Davis,3,Non Profit,1,SMB,TRUE,TRUE
ab330f87-4d04-4937-99cb-c3716fa4936a,,2023-07-02T18:35:23Z,2023-09-09,444,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
c146fdc3-51e8-4c2a-823d-ff1c260e0b97,,2023-05-12T18:53:33Z,2023-05-11,116,9,James Davis,9,Business Services,1,SMB,TRUE,TRUE
527e644d-e3a7-4e1c-becf-6a9b1fcf1df4,,2023-08-19T14:02:23Z,2023-09-21,175,9,James Davis,14,Construction Materials,1,SMB,FALSE,TRUE
f40b2249-badc-43b4-91da-3f914cac4a34,,2023-09-29T15:38:25Z,2023-11-01,359,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,FALSE
1cd56286-1e17-46e6-8ead-12b02c06c0f6,,2023-05-13T21:33:10Z,2023-06-08,153,9,James Davis,1,Public Sector,1,SMB,TRUE,TRUE
cd5bd361-eff4-4863-9a68-66a8bba10037,,2022-02-17T21:58:36Z,2022-04-17,73,9,James Davis,8,"Trade, Transportation, and Utilities",1,SMB,FALSE,TRUE
c96bddf4-8264-407b-af50-7487d6d18090,,2023-07-10T21:05:30Z,2023-11-03,520,9,James Davis,7,Construction,1,SMB,FALSE,FALSE
8493496c-7a2f-41e2-8abf-ec6927d71203,,2023-09-30T19:56:34Z,2023-09-30,602,9,James Davis,7,Construction,1,SMB,FALSE,TRUE
